"id","dob","sex"
"45607","20030126","M"
"45608","20030121","W"
"45609","20030129","W"
"45610","20030126","W"
"45611","20030127","W"
"45612","20030127","M"
"45613","20030131","W"
"45614","20030127","M"
"45615","20030128","M"
"45616","20030130","W"
"45617","20030129","M"
"45618","20030125","W"
"45619","20030129","M"
"45620","20030124","W"
"45621","20030128","W"
"45622","20030129","W"
"45623","20030129","W"
"45624","20030128","M"
"45625","20030201","M"
"45626","20030128","M"
"45627","20030126","M"
"45628","20030204","M"
"45629","20030129","W"
"45630","20030123","M"
"45631","20030130","M"
"45632","20030204","W"
"45633","20030130","W"
"45634","20030131","W"
"45635","20030130","M"
"45636","20030130","W"
"45637","20030205","W"
"45638","20030129","W"
"45639","20030131","W"
"45640","20030203","W"
"45641","20030131","W"
"45642","20030131","M"
"45643","20030202","M"
"45644","20030129","W"
"45645","20030203","W"
"45646","20030203","M"
"45647","20030207","M"
"45648","20030128","M"
"45649","20030201","W"
"45650","20030128","M"
"45651","20030205","W"
"45652","20030205","M"
"45653","20030204","W"
"45654","20030127","M"
"45655","20030129","W"
"45656","20030129","W"
"45657","20030205","M"
"45658","20030127","W"
"45659","20030203","M"
"45660","20030131","W"
"45661","20030209","M"
"45662","20030203","M"
"45663","20030202","W"
"45664","20030202","W"
"45665","20030207","W"
"45666","20030129","W"
"45667","20030204","M"
"45668","20030205","M"
"45669","20030129","W"
"45670","20030208","W"
"45671","20030201","W"
"45672","20030204","M"
"45673","20030203","M"
"45674","20030130","W"
"45675","20030205","W"
"45676","20030204","M"
"45677","20030204","M"
"45678","20030205","W"
"45679","20030210","W"
"45680","20030204","M"
"45681","20030205","M"
"45682","20030130","M"
"45683","20030205","W"
"45684","20030205","M"
"45685","20030204","W"
"45686","20030208","W"
"45687","20030211","W"
"45688","20030202","W"
"45689","20030203","M"
"45690","20030205","M"
"45691","20030211","M"
"45692","20030212","W"
"45693","20030207","W"
"45694","20030210","W"
"45695","20030207","W"
"45696","20030210","W"
"45697","20030201","M"
"45698","20030212","M"
"45699","20030206","W"
"45700","20030210","W"
"45701","20030131","W"
"45702","20030212","W"
"45703","20030131","M"
"45704","20030206","W"
"45705","20030206","M"
"45706","20030211","W"
"45707","20030206","W"
"45708","20030206","M"
"45709","20030207","M"
"45710","20030207","W"
"45711","20030209","M"
"45712","20030213","W"
"45713","20030204","M"
"45714","20030211","M"
"45715","20030201","M"
"45716","20030212","W"
"45717","20030203","M"
"45718","20030207","M"
"45719","20030204","M"
"45720","20030202","M"
"45721","20030207","W"
"45722","20030208","M"
"45723","20030204","M"
"45724","20030202","W"
"45725","20030210","M"
"45726","20030212","M"
"45727","20030207","M"
"45728","20030212","W"
"45729","20030208","W"
"45730","20030211","M"
"45731","20030210","M"
"45732","20030210","W"
"45733","20030205","M"
"45734","20030204","W"
"45735","20030208","W"
"45736","20030203","M"
"45737","20030212","M"
"45738","20030209","M"
"45739","20030207","M"
"45740","20030215","W"
"45741","20030204","M"
"45742","20030208","W"
"45743","20030211","W"
"45744","20030216","W"
"45745","20030209","M"
"45746","20030210","W"
"45747","20030212","W"
"45748","20030205","W"
"45749","20030210","M"
"45750","20030215","W"
"45751","20030206","W"
"45752","20030207","W"
"45753","20030212","W"
"45754","20030211","M"
"45755","20030214","W"
"45756","20030214","W"
"45757","20030211","M"
"45758","20030210","W"
"45759","20030207","W"
"45760","20030210","M"
"45761","20030206","W"
"45762","20030217","W"
"45763","20030213","M"
"45764","20030218","W"
"45765","20030212","M"
"45766","20030212","M"
"45767","20030216","M"
"45768","20030215","W"
"45769","20030209","M"
"45770","20030206","W"
"45771","20030209","W"
"45772","20030215","W"
"45773","20030207","W"
"45774","20030213","M"
"45775","20030213","W"
"45776","20030218","W"
"45777","20030209","M"
"45778","20030207","W"
"45779","20030217","W"
"45780","20030217","M"
"45781","20030209","W"
"45782","20030210","W"
"45783","20030213","W"
"45784","20030210","W"
"45785","20030210","M"
"45786","20030214","W"
"45787","20030220","M"
"45788","20030211","M"
"45789","20030219","W"
"45790","20030208","W"
"45791","20030209","W"
"45792","20030217","W"
"45793","20030213","W"
"45794","20030220","M"
"45795","20030215","M"
"45796","20030217","M"
"45797","20030212","W"
"45798","20030210","M"
"45799","20030211","M"
"45800","20030212","M"
"45801","20030210","M"
"45802","20030209","M"
"45803","20030213","M"
"45804","20030216","W"
"45805","20030213","W"
"45806","20030223","M"
"45807","20030223","M"
"45808","20030214","W"
"45809","20030217","M"
"45810","20030215","M"
"45811","20030219","W"
"45812","20030217","M"
"45813","20030215","M"
"45814","20030219","W"
"45815","20030216","M"
"45816","20030221","M"
"45817","20030222","W"
"45818","20030218","W"
"45819","20030216","M"
"45820","20030219","W"
"45821","20030216","W"
"45822","20030218","W"
"45823","20030218","W"
"45824","20030219","W"
"45825","20030219","W"
"45826","20030223","W"
"45827","20030217","W"
"45828","20030219","W"
"45829","20030221","W"
"45830","20030222","M"
"45831","20030225","W"
"45832","20030218","W"
"45833","20030216","W"
"45834","20030217","M"
"45835","20030223","W"
"45836","20030220","W"
"45837","20030216","W"
"45838","20030224","W"
"45839","20030220","W"
"45840","20030215","M"
"45841","20030217","W"
"45842","20030225","M"
"45843","20030215","W"
"45844","20030221","W"
"45845","20030223","M"
"45846","20030225","M"
"45847","20030215","M"
"45848","20030215","W"
"45849","20030215","M"
"45850","20030223","W"
"45851","20030222","M"
"45852","20030227","W"
"45853","20030215","M"
"45854","20030225","M"
"45855","20030224","W"
"45856","20030225","M"
"45857","20030224","W"
"45858","20030222","M"
"45859","20030221","M"
"45860","20030217","W"
"45861","20030222","W"
"45862","20030220","M"
"45863","20030223","W"
"45864","20030225","W"
"45865","20030220","M"
"45866","20030223","W"
"45867","20030223","W"
"45868","20030220","M"
"45869","20030221","M"
"45870","20030222","W"
"45871","20030223","W"
"45872","20030218","W"
"45873","20030221","M"
"45874","20030302","W"
"45875","20030302","W"
"45876","20030301","W"
"45877","20030225","W"
"45878","20030302","M"
"45879","20030220","M"
"45880","20030304","W"
"45881","20030228","W"
"45882","20030301","W"
"45883","20030227","M"
"45884","20030301","W"
"45885","20030303","W"
"45886","20030226","W"
"45887","20030225","W"
"45888","20030225","M"
"45889","20030305","M"
"45890","20030228","W"
"45891","20030228","W"
"45892","20030224","W"
"45893","20030226","M"
"45894","20030222","W"
"45895","20030305","M"
"45896","20030304","M"
"45897","20030303","M"
"45898","20030222","W"
"45899","20030302","W"
"45900","20030305","W"
"45901","20030226","W"
"45902","20030301","W"
"45903","20030305","M"
"45904","20030305","M"
"45905","20030302","W"
"45906","20030303","M"
"45907","20030225","W"
"45908","20030225","M"
"45909","20030225","M"
"45910","20030225","M"
"45911","20030302","M"
"45912","20030227","M"
"45913","20030303","W"
"45914","20030303","W"
"45915","20030306","W"
"45916","20030306","W"
"45917","20030227","W"
"45918","20030301","W"
"45919","20030225","W"
"45920","20030227","W"
"45921","20030303","M"
"45922","20030301","M"
"45923","20030303","M"
"45924","20030307","W"
"45925","20030304","M"
"45926","20030309","W"
"45927","20030308","M"
"45928","20030227","M"
"45929","20030304","M"
"45930","20030308","W"
"45931","20030301","M"
"45932","20030305","W"
"45933","20030301","W"
"45934","20030307","W"
"45935","20030307","W"
"45936","20030310","M"
"45937","20030306","W"
"45938","20030306","M"
"45939","20030311","W"
"45940","20030308","W"
"45941","20030305","M"
"45942","20030227","M"
"45943","20030308","M"
"45944","20030303","M"
"45945","20030310","W"
"45946","20030301","M"
"45947","20030309","M"
"45948","20030307","W"
"45949","20030304","W"
"45950","20030305","M"
"45951","20030303","W"
"45952","20030308","M"
"45953","20030310","W"
"45954","20030303","M"
"45955","20030308","M"
"45956","20030311","M"
"45957","20030313","W"
"45958","20030309","W"
"45959","20030311","M"
"45960","20030306","M"
"45961","20030307","W"
"45962","20030308","M"
"45963","20030312","M"
"45964","20030308","M"
"45965","20030309","M"
"45966","20030305","M"
"45967","20030308","M"
"45968","20030302","W"
"45969","20030304","W"
"45970","20030308","M"
"45971","20030307","W"
"45972","20030312","W"
"45973","20030304","W"
"45974","20030302","M"
"45975","20030315","M"
"45976","20030314","M"
"45977","20030310","W"
"45978","20030313","M"
"45979","20030311","W"
"45980","20030304","W"
"45981","20030309","M"
"45982","20030307","M"
"45983","20030310","M"
"45984","20030312","M"
"45985","20030304","W"
"45986","20030311","W"
"45987","20030311","W"
"45988","20030308","W"
"45989","20030316","M"
"45990","20030314","M"
"45991","20030305","W"
"45992","20030311","M"
"45993","20030307","W"
"45994","20030310","W"
"45995","20030306","W"
"45996","20030314","W"
"45997","20030312","M"
"45998","20030316","M"
"45999","20030313","W"
"46000","20030312","W"
"46001","20030307","M"
"46002","20030311","M"
"46003","20030309","W"
"46004","20030308","M"
"46005","20030318","W"
"46006","20030312","M"
"46007","20030307","W"
"46008","20030309","M"
"46009","20030311","W"
"46010","20030314","W"
"46011","20030310","W"
"46012","20030319","M"
"46013","20030316","M"
"46014","20030310","M"
"46015","20030311","M"
"46016","20030319","W"
"46017","20030311","M"
"46018","20030310","W"
"46019","20030316","M"
"46020","20030313","M"
"46021","20030319","M"
"46022","20030316","W"
"46023","20030308","W"
"46024","20030317","W"
"46025","20030314","W"
"46026","20030310","W"
"46027","20030316","M"
"46028","20030313","M"
"46029","20030314","M"
"46030","20030314","M"
"46031","20030316","M"
"46032","20030315","M"
"46033","20030312","M"
"46034","20030316","W"
"46035","20030311","W"
"46036","20030319","M"
"46037","20030311","M"
"46038","20030313","M"
"46039","20030322","W"
"46040","20030310","M"
"46041","20030313","M"
"46042","20030320","M"
"46043","20030320","M"
"46044","20030317","M"
"46045","20030320","M"
"46046","20030316","M"
"46047","20030316","W"
"46048","20030320","W"
"46049","20030316","W"
"46050","20030313","W"
"46051","20030314","M"
"46052","20030314","W"
"46053","20030320","W"
"46054","20030311","M"
"46055","20030320","M"
"46056","20030321","M"
"46057","20030315","W"
"46058","20030320","W"
"46059","20030318","W"
"46060","20030319","M"
"46061","20030321","W"
"46062","20030313","W"
"46063","20030319","W"
"46064","20030314","M"
"46065","20030318","M"
"46066","20030320","W"
"46067","20030317","W"
"46068","20030317","W"
"46069","20030326","W"
"46070","20030321","M"
"46071","20030317","M"
"46072","20030314","W"
"46073","20030316","W"
"46074","20030318","W"
"46075","20030315","W"
"46076","20030321","M"
"46077","20030324","W"
"46078","20030326","W"
"46079","20030316","M"
"46080","20030325","M"
"46081","20030327","M"
"46082","20030321","M"
"46083","20030325","M"
"46084","20030324","W"
"46085","20030318","W"
"46086","20030319","M"
"46087","20030321","W"
"46088","20030321","M"
"46089","20030325","M"
"46090","20030318","M"
"46091","20030320","M"
"46092","20030321","M"
"46093","20030323","W"
"46094","20030327","M"
"46095","20030328","W"
"46096","20030320","W"
"46097","20030324","W"
"46098","20030329","W"
"46099","20030328","W"
"46100","20030319","W"
"46101","20030330","M"
"46102","20030326","M"
"46103","20030329","W"
"46104","20030323","W"
"46105","20030330","M"
"46106","20030328","W"
"46107","20030331","M"
"46108","20030328","M"
"46109","20030329","M"
"46110","20030326","M"
"46111","20030326","W"
"46112","20030328","M"
"46113","20030331","M"
"46114","20030327","W"
"46115","20030321","W"
"46116","20030326","W"
"46117","20030327","W"
"46118","20030323","M"
"46119","20030325","M"
"46120","20030322","W"
"46121","20030324","W"
"46122","20030322","M"
"46123","20030402","W"
"46124","20030330","M"
"46125","20030329","W"
"46126","20030328","W"
"46127","20030327","M"
"46128","20030324","M"
"46129","20030325","W"
"46130","20030329","W"
"46131","20030329","M"
"46132","20030327","M"
"46133","20030324","W"
"46134","20030327","W"
"46135","20030326","W"
"46136","20030405","W"
"46137","20030328","W"
"46138","20030330","W"
"46139","20030405","W"
"46140","20030327","W"
"46141","20030331","W"
"46142","20030331","M"
"46143","20030331","W"
"46144","20030330","W"
"46145","20030327","W"
"46146","20030406","M"
"46147","20030329","W"
"46148","20030407","M"
"46149","20030405","W"
"46150","20030327","W"
"46151","20030404","M"
"46152","20030401","M"
"46153","20030330","M"
"46154","20030327","M"
"46155","20030328","M"
"46156","20030331","W"
"46157","20030331","M"
"46158","20030409","M"
"46159","20030403","W"
"46160","20030329","M"
"46161","20030404","W"
"46162","20030408","M"
"46163","20030329","M"
"46164","20030403","M"
"46165","20030404","M"
"46166","20030404","W"
"46167","20030405","W"
"46168","20030403","W"
"46169","20030403","M"
"46170","20030329","M"
"46171","20030330","W"
"46172","20030410","M"
"46173","20030403","W"
"46174","20030331","W"
"46175","20030408","M"
"46176","20030401","M"
"46177","20030408","M"
"46178","20030405","W"
"46179","20030401","M"
"46180","20030410","M"
"46181","20030331","M"
"46182","20030405","M"
"46183","20030412","M"
"46184","20030401","W"
"46185","20030405","M"
"46186","20030413","M"
"46187","20030402","M"
"46188","20030401","M"
"46189","20030403","W"
"46190","20030406","M"
"46191","20030404","W"
"46192","20030403","M"
"46193","20030411","M"
"46194","20030409","W"
"46195","20030404","W"
"46196","20030403","M"
"46197","20030411","W"
"46198","20030409","W"
"46199","20030413","W"
"46200","20030413","W"
"46201","20030407","M"
"46202","20030409","M"
"46203","20030405","M"
"46204","20030415","M"
"46205","20030405","W"
"46206","20030413","M"
"46207","20030415","M"
"46208","20030412","W"
"46209","20030415","M"
"46210","20030412","W"
"46211","20030405","M"
"46212","20030410","W"
"46213","20030408","M"
"46214","20030414","M"
"46215","20030408","M"
"46216","20030411","W"
"46217","20030411","M"
"46218","20030415","W"
"46219","20030406","M"
"46220","20030407","M"
"46221","20030410","W"
"46222","20030407","W"
"46223","20030411","W"
"46224","20030414","M"
"46225","20030412","M"
"46226","20030414","W"
"46227","20030418","W"
"46228","20030409","W"
"46229","20030410","M"
"46230","20030412","M"
"46231","20030412","W"
"46232","20030414","M"
"46233","20030408","M"
"46234","20030416","W"
"46235","20030413","M"
"46236","20030410","W"
"46237","20030417","M"
"46238","20030413","M"
"46239","20030414","W"
"46240","20030411","M"
"46241","20030413","W"
"46242","20030420","M"
"46243","20030417","M"
"46244","20030408","W"
"46245","20030413","W"
"46246","20030415","W"
"46247","20030416","W"
"46248","20030413","M"
"46249","20030409","M"
"46250","20030410","W"
"46251","20030419","M"
"46252","20030421","M"
"46253","20030415","M"
"46254","20030412","W"
"46255","20030420","M"
"46256","20030422","M"
"46257","20030412","W"
"46258","20030420","W"
"46259","20030420","W"
"46260","20030417","M"
"46261","20030419","W"
"46262","20030410","W"
"46263","20030417","W"
"46264","20030414","M"
"46265","20030411","M"
"46266","20030419","M"
"46267","20030421","M"
"46268","20030420","M"
"46269","20030413","M"
"46270","20030417","W"
"46271","20030414","M"
"46272","20030413","M"
"46273","20030418","W"
"46274","20030422","M"
"46275","20030412","M"
"46276","20030418","W"
"46277","20030419","W"
"46278","20030425","W"
"46279","20030420","M"
"46280","20030421","W"
"46281","20030417","W"
"46282","20030424","M"
"46283","20030422","M"
"46284","20030421","W"
"46285","20030418","W"
"46286","20030426","M"
"46287","20030428","M"
"46288","20030428","W"
"46289","20030420","W"
"46290","20030427","W"
"46291","20030418","W"
"46292","20030423","W"
